LOCATION,SUBJECT,MEASURE,TIME,Value,Temperature
SAU,SOYBEAN,TONNE_HA,2004,1.0,0.975
SAU,RICE,TONNE_HA,2005,0.0009,0.542
SAU,WHEAT,TONNE_HA,2005,5.415132999,0.542
SAU,RICE,THND_TONNE,2005,0.0009,0.542
SAU,WHEAT,THND_HA,2005,488.9999932,0.542
SAU,WHEAT,THND_TONNE,2005,2648.0,0.542
SAU,RICE,THND_HA,2005,1.000000017,0.542
SAU,SOYBEAN,THND_TONNE,2005,0.0009,0.542
SAU,MAIZE,TONNE_HA,2005,3.791666746,0.542
SAU,MAIZE,THND_HA,2005,23.9999995,0.542
SAU,MAIZE,THND_TONNE,2005,91.0,0.542
SAU,SOYBEAN,THND_HA,2005,0.0009,0.542
SAU,SOYBEAN,TONNE_HA,2005,1.0,0.542
SAU,RICE,TONNE_HA,2006,0.0009,1.202
SAU,WHEAT,TONNE_HA,2006,5.619657993,1.202
SAU,RICE,THND_TONNE,2006,0.0009,1.202
SAU,WHEAT,THND_HA,2006,468.0000105,1.202
SAU,WHEAT,THND_TONNE,2006,2630.0,1.202
SAU,RICE,THND_HA,2006,1.000000017,1.202
SAU,SOYBEAN,THND_TONNE,2006,0.0009,1.202
SAU,MAIZE,TONNE_HA,2006,5.727272511,1.202
SAU,MAIZE,THND_HA,2006,22.00000083,1.202
SAU,MAIZE,THND_TONNE,2006,126.0,1.202
SAU,SOYBEAN,THND_HA,2006,0.0009,1.202
SAU,SOYBEAN,TONNE_HA,2006,1.0,1.202
SAU,RICE,TONNE_HA,2007,0.0009,0.706
SAU,WHEAT,TONNE_HA,2007,5.684444427,0.706
SAU,RICE,THND_TONNE,2007,0.0009,0.706
SAU,WHEAT,THND_HA,2007,450.0000013,0.706
SAU,WHEAT,THND_TONNE,2007,2558.0,0.706
SAU,RICE,THND_HA,2007,1.000000017,0.706
SAU,SOYBEAN,THND_TONNE,2007,0.0009,0.706
SAU,MAIZE,TONNE_HA,2007,5.625,0.706
SAU,MAIZE,THND_HA,2007,24.0,0.706
SAU,MAIZE,THND_TONNE,2007,135.0,0.706
SAU,SOYBEAN,THND_HA,2007,0.0009,0.706
SAU,SOYBEAN,TONNE_HA,2007,1.0,0.706
SAU,RICE,TONNE_HA,2008,0.0009,0.906
SAU,WHEAT,TONNE_HA,2008,6.092024326,0.906
SAU,RICE,THND_TONNE,2008,0.0009,0.906
SAU,WHEAT,THND_HA,2008,326.0000114,0.906
SAU,WHEAT,THND_TONNE,2008,1986.0,0.906
SAU,RICE,THND_HA,2008,1.000000017,0.906
SAU,SOYBEAN,THND_TONNE,2008,0.0009,0.906
SAU,MAIZE,TONNE_HA,2008,5.620689869,0.906
SAU,MAIZE,THND_HA,2008,28.9999989,0.906
SAU,MAIZE,THND_TONNE,2008,163.0,0.906
SAU,SOYBEAN,THND_HA,2008,0.0009,0.906
SAU,SOYBEAN,TONNE_HA,2008,1.0,0.906
SAU,RICE,TONNE_HA,2009,0.0009,1.028
SAU,WHEAT,TONNE_HA,2009,5.877551079,1.028
SAU,RICE,THND_TONNE,2009,0.0009,1.028
SAU,WHEAT,THND_HA,2009,195.9999981,1.028
SAU,WHEAT,THND_TONNE,2009,1152.0,1.028
SAU,RICE,THND_HA,2009,1.000000017,1.028
SAU,SOYBEAN,THND_TONNE,2009,0.0009,1.028
SAU,MAIZE,TONNE_HA,2009,5.366666794,1.028
SAU,MAIZE,THND_HA,2009,29.99999929,1.028
SAU,MAIZE,THND_TONNE,2009,161.0,1.028
SAU,SOYBEAN,THND_HA,2009,0.0009,1.028
SAU,SOYBEAN,TONNE_HA,2009,1.0,1.028
SAU,RICE,TONNE_HA,2010,0.0009,2.18
SAU,WHEAT,TONNE_HA,2010,6.300000191,2.18
SAU,RICE,THND_TONNE,2010,0.0009,2.18
SAU,WHEAT,THND_HA,2010,199.9999939,2.18
SAU,WHEAT,THND_TONNE,2010,1260.0,2.18
SAU,RICE,THND_HA,2010,1.000000017,2.18
SAU,SOYBEAN,THND_TONNE,2010,0.0009,2.18
SAU,MAIZE,TONNE_HA,2010,5.333333492,2.18
SAU,MAIZE,THND_HA,2010,14.99999955,2.18
SAU,MAIZE,THND_TONNE,2010,80.0,2.18
SAU,SOYBEAN,THND_HA,2010,0.0009,2.18
SAU,SOYBEAN,TONNE_HA,2010,1.0,2.18
SAU,RICE,TONNE_HA,2011,0.0009,0.893
SAU,WHEAT,TONNE_HA,2011,5.0,0.893
SAU,RICE,THND_TONNE,2011,0.0009,0.893
SAU,WHEAT,THND_HA,2011,220.0,0.893
SAU,WHEAT,THND_TONNE,2011,1100.0,0.893
SAU,RICE,THND_HA,2011,1.000000017,0.893
SAU,SOYBEAN,THND_TONNE,2011,0.0009,0.893
SAU,MAIZE,TONNE_HA,2011,6.133333206,0.893
SAU,MAIZE,THND_HA,2011,15.00000031,0.893
SAU,MAIZE,THND_TONNE,2011,92.0,0.893
SAU,SOYBEAN,THND_HA,2011,0.0009,0.893
SAU,SOYBEAN,TONNE_HA,2011,1.0,0.893
SAU,RICE,TONNE_HA,2012,0.0009,1.241
SAU,WHEAT,TONNE_HA,2012,5.777777672,1.241
SAU,RICE,THND_TONNE,2012,0.0009,1.241
SAU,WHEAT,THND_HA,2012,135.0000025,1.241
SAU,WHEAT,THND_TONNE,2012,780.0,1.241
SAU,RICE,THND_HA,2012,1.000000017,1.241
SAU,SOYBEAN,THND_TONNE,2012,0.0009,1.241
SAU,MAIZE,TONNE_HA,2012,5.714285851,1.241
SAU,MAIZE,THND_HA,2012,13.99999967,1.241
SAU,MAIZE,THND_TONNE,2012,80.0,1.241
SAU,SOYBEAN,THND_HA,2012,0.0009,1.241
SAU,SOYBEAN,TONNE_HA,2012,1.0,1.241
SAU,RICE,TONNE_HA,2013,0.0009,1.204
SAU,WHEAT,TONNE_HA,2013,5.0,1.204
SAU,RICE,THND_TONNE,2013,0.0009,1.204
SAU,WHEAT,THND_HA,2013,120.0,1.204
SAU,WHEAT,THND_TONNE,2013,600.0,1.204
SAU,RICE,THND_HA,2013,1.000000017,1.204
SAU,SOYBEAN,THND_TONNE,2013,0.0009,1.204
SAU,MAIZE,TONNE_HA,2013,5.714285851,1.204
SAU,MAIZE,THND_HA,2013,13.99999967,1.204
SAU,MAIZE,THND_TONNE,2013,80.0,1.204
SAU,SOYBEAN,THND_HA,2013,0.0009,1.204
SAU,SOYBEAN,TONNE_HA,2013,1.0,1.204
SAU,RICE,TONNE_HA,2014,0.0009,1.249
SAU,WHEAT,TONNE_HA,2014,4.166666508,1.249
SAU,RICE,THND_TONNE,2014,0.0009,1.249
SAU,WHEAT,THND_HA,2014,120.0000046,1.249
SAU,WHEAT,THND_TONNE,2014,500.0,1.249
SAU,RICE,THND_HA,2014,1.000000017,1.249
SAU,SOYBEAN,THND_TONNE,2014,0.0009,1.249
SAU,MAIZE,TONNE_HA,2014,5.714285851,1.249
SAU,MAIZE,THND_HA,2014,13.99999967,1.249
SAU,MAIZE,THND_TONNE,2014,80.0,1.249
SAU,SOYBEAN,THND_HA,2014,0.0009,1.249
SAU,SOYBEAN,TONNE_HA,2014,1.0,1.249
SAU,RICE,TONNE_HA,2015,0.0009,1.867
SAU,WHEAT,TONNE_HA,2015,0.25,1.867
SAU,RICE,THND_TONNE,2015,0.0009,1.867
SAU,WHEAT,THND_HA,2015,120.0,1.867
SAU,WHEAT,THND_TONNE,2015,30.0,1.867
SAU,RICE,THND_HA,2015,1.000000017,1.867
SAU,SOYBEAN,THND_TONNE,2015,0.0009,1.867
SAU,MAIZE,TONNE_HA,2015,5.714285851,1.867
SAU,MAIZE,THND_HA,2015,13.99999967,1.867
SAU,MAIZE,THND_TONNE,2015,80.0,1.867
SAU,SOYBEAN,THND_HA,2015,0.0009,1.867
SAU,SOYBEAN,TONNE_HA,2015,1.0,1.867
SAU,RICE,TONNE_HA,2016,0.000926143,1.533
SAU,WHEAT,TONNE_HA,2016,0.249999975,1.533
SAU,RICE,THND_TONNE,2016,0.000947334,1.533
SAU,WHEAT,THND_HA,2016,0.090101103,1.533
SAU,WHEAT,THND_TONNE,2016,0.022525273,1.533
SAU,RICE,THND_HA,2016,1.022881532,1.533
SAU,SOYBEAN,THND_TONNE,2016,0.000906874,1.533
SAU,MAIZE,TONNE_HA,2016,5.869218364,1.533
SAU,MAIZE,THND_HA,2016,14.705839,1.533
SAU,MAIZE,THND_TONNE,2016,86.3117803,1.533
SAU,SOYBEAN,THND_HA,2016,1.003623365,1.533
SAU,SOYBEAN,TONNE_HA,2016,0.0009036,1.533
SAU,RICE,TONNE_HA,2017,0.000941868,1.78
SAU,WHEAT,TONNE_HA,2017,0.250210619,1.78
SAU,RICE,THND_TONNE,2017,0.001011228,1.78
SAU,WHEAT,THND_HA,2017,0.090489337,1.78
SAU,WHEAT,THND_TONNE,2017,0.022641393,1.78
SAU,RICE,THND_HA,2017,1.07364018,1.78
SAU,SOYBEAN,THND_TONNE,2017,0.000913967,1.78
SAU,MAIZE,TONNE_HA,2017,5.955230293,1.78
SAU,MAIZE,THND_HA,2017,16.61148827,1.78
SAU,MAIZE,THND_TONNE,2017,98.92523818,1.78
SAU,SOYBEAN,THND_HA,2017,1.008206658,1.78
SAU,SOYBEAN,TONNE_HA,2017,0.000906528,1.78
SAU,RICE,TONNE_HA,2018,0.000955596,1.887
SAU,WHEAT,TONNE_HA,2018,0.25021118,1.887
SAU,RICE,THND_TONNE,2018,0.001044965,1.887
SAU,WHEAT,THND_HA,2018,0.090618408,1.887
SAU,WHEAT,THND_TONNE,2018,0.022673739,1.887
SAU,RICE,THND_HA,2018,1.093521399,1.887
SAU,SOYBEAN,THND_TONNE,2018,0.000927463,1.887
SAU,MAIZE,TONNE_HA,2018,6.019492517,1.887
SAU,MAIZE,THND_HA,2018,17.23566493,1.887
SAU,MAIZE,THND_TONNE,2018,103.7499561,1.887
SAU,SOYBEAN,THND_HA,2018,1.016541286,1.887
SAU,SOYBEAN,TONNE_HA,2018,0.000912371,1.887
SAU,RICE,TONNE_HA,2019,0.00096873,1.69
SAU,WHEAT,TONNE_HA,2019,0.250045927,1.69
SAU,RICE,THND_TONNE,2019,0.001064776,1.69
SAU,WHEAT,THND_HA,2019,0.090431263,1.69
SAU,WHEAT,THND_TONNE,2019,0.022611969,1.69
SAU,RICE,THND_HA,2019,1.099146677,1.69
SAU,SOYBEAN,THND_TONNE,2019,0.000935402,1.69
SAU,MAIZE,TONNE_HA,2019,6.099066668,1.69
SAU,MAIZE,THND_HA,2019,17.41845106,1.69
SAU,MAIZE,THND_TONNE,2019,106.2362942,1.69
SAU,SOYBEAN,THND_HA,2019,1.021220773,1.69
SAU,SOYBEAN,TONNE_HA,2019,0.000915965,1.69
SAU,RICE,TONNE_HA,2020,0.00098202,1.488
SAU,WHEAT,TONNE_HA,2020,0.25006597,1.488
SAU,RICE,THND_TONNE,2020,0.001079967,1.488
SAU,WHEAT,THND_HA,2020,0.090377529,1.488
SAU,WHEAT,THND_TONNE,2020,0.022600344,1.488
SAU,RICE,THND_HA,2020,1.099739761,1.488
SAU,SOYBEAN,THND_TONNE,2020,0.000941198,1.488
SAU,MAIZE,TONNE_HA,2020,6.187700538,1.488
SAU,MAIZE,THND_HA,2020,17.4840946,1.488
SAU,MAIZE,THND_TONNE,2020,108.1863416,1.488
SAU,SOYBEAN,THND_HA,2020,1.024266533,1.488
SAU,SOYBEAN,TONNE_HA,2020,0.000918899,1.488
SAU,RICE,TONNE_HA,2021,0.00099631,2.203
SAU,WHEAT,TONNE_HA,2021,0.249925262,2.203
SAU,RICE,THND_TONNE,2021,0.001095332,2.203
SAU,WHEAT,THND_HA,2021,0.090231613,2.203
SAU,WHEAT,THND_TONNE,2021,0.02255116,2.203
SAU,RICE,THND_HA,2021,1.099388792,2.203
SAU,SOYBEAN,THND_TONNE,2021,0.000948249,2.203
SAU,MAIZE,TONNE_HA,2021,6.279630783,2.203
SAU,MAIZE,THND_HA,2021,17.51690201,2.203
SAU,MAIZE,THND_TONNE,2021,109.9996771,2.203
SAU,SOYBEAN,THND_HA,2021,1.028246616,2.203
SAU,SOYBEAN,TONNE_HA,2021,0.0009222,2.203
SAU,RICE,TONNE_HA,2022,0.001010806,1.745
SAU,WHEAT,TONNE_HA,2022,0.249896358,1.745
SAU,RICE,THND_TONNE,2022,0.001109942,1.745
SAU,WHEAT,THND_HA,2022,0.090086619,1.745
SAU,WHEAT,THND_TONNE,2022,0.022512318,1.745
SAU,RICE,THND_HA,2022,1.098076639,1.745
SAU,SOYBEAN,THND_TONNE,2022,0.000957466,1.745
SAU,MAIZE,TONNE_HA,2022,6.375748112,1.745
SAU,MAIZE,THND_HA,2022,17.53612516,1.745
SAU,MAIZE,THND_TONNE,2022,111.8059169,1.745
SAU,SOYBEAN,THND_HA,2022,1.033182433,1.745
SAU,SOYBEAN,TONNE_HA,2022,0.000926716,1.745
ZAF,RICE,TONNE_HA,1990,2.0,0.324
ZAF,WHEAT,TONNE_HA,1990,1.093410134,0.324
ZAF,RICE,THND_TONNE,1990,2.0,0.324
ZAF,RICE,THND_HA,1990,1.0,0.324
ZAF,WHEAT,THND_HA,1990,1562.999963,0.324
ZAF,WHEAT,THND_TONNE,1990,1709.0,0.324
ZAF,SOYBEAN,THND_TONNE,1990,125.5159988,0.324
ZAF,MAIZE,THND_HA,1990,4162.999874,0.324
ZAF,MAIZE,TONNE_HA,1990,2.205140591,0.324
ZAF,SOYBEAN,THND_HA,1990,87.0,0.324
ZAF,MAIZE,THND_TONNE,1990,9180.0,0.324
ZAF,SOYBEAN,TONNE_HA,1990,1.44271263,0.324
ZAF,RICE,TONNE_HA,1991,2.0,0.367
ZAF,WHEAT,TONNE_HA,1991,1.491643429,0.367
ZAF,RICE,THND_TONNE,1991,2.0,0.367
ZAF,RICE,THND_HA,1991,1.0,0.367
ZAF,WHEAT,THND_HA,1991,1436.000024,0.367
ZAF,WHEAT,THND_TONNE,1991,2142.0,0.367
ZAF,SOYBEAN,THND_TONNE,1991,68.0,0.367
ZAF,MAIZE,THND_HA,1991,3815.999926,0.367
ZAF,MAIZE,TONNE_HA,1991,2.25733757,0.367
ZAF,SOYBEAN,THND_HA,1991,83.0,0.367
ZAF,MAIZE,THND_TONNE,1991,8614.0,0.367
ZAF,SOYBEAN,TONNE_HA,1991,0.819277108,0.367
ZAF,RICE,TONNE_HA,1992,2.0,0.807
ZAF,WHEAT,TONNE_HA,1992,1.765333295,0.807
ZAF,RICE,THND_TONNE,1992,2.0,0.807
ZAF,RICE,THND_HA,1992,1.0,0.807
ZAF,WHEAT,THND_HA,1992,750.0000163,0.807
ZAF,WHEAT,THND_TONNE,1992,1324.0,0.807
ZAF,SOYBEAN,THND_TONNE,1992,68.6309967,0.807
ZAF,MAIZE,THND_HA,1992,4172.999988,0.807
ZAF,MAIZE,TONNE_HA,1992,0.785286367,0.807
ZAF,SOYBEAN,THND_HA,1992,46.0,0.807
ZAF,MAIZE,THND_TONNE,1992,3277.0,0.807
ZAF,SOYBEAN,TONNE_HA,1992,1.491978189,0.807
ZAF,RICE,TONNE_HA,1993,2.0,0.836
ZAF,WHEAT,TONNE_HA,1993,1.845581412,0.836
ZAF,RICE,THND_TONNE,1993,2.0,0.836
ZAF,RICE,THND_HA,1993,1.0,0.836
ZAF,WHEAT,THND_HA,1993,1074.99999,0.836
ZAF,WHEAT,THND_TONNE,1993,1984.0,0.836
ZAF,SOYBEAN,THND_TONNE,1993,67.73500061,0.836
ZAF,MAIZE,THND_HA,1993,4377.00008,0.836
ZAF,MAIZE,TONNE_HA,1993,2.283984423,0.836
ZAF,SOYBEAN,THND_HA,1993,55.0,0.836
ZAF,MAIZE,THND_TONNE,1993,9997.0,0.836
ZAF,SOYBEAN,TONNE_HA,1993,1.231545466,0.836
ZAF,RICE,TONNE_HA,1994,2.0,0.208
ZAF,WHEAT,TONNE_HA,1994,1.755725145,0.208
ZAF,RICE,THND_TONNE,1994,2.0,0.208
ZAF,RICE,THND_HA,1994,1.0,0.208
ZAF,WHEAT,THND_HA,1994,1048.000027,0.208
ZAF,WHEAT,THND_TONNE,1994,1840.0,0.208
ZAF,SOYBEAN,THND_TONNE,1994,58.5320015,0.208
ZAF,MAIZE,THND_HA,1994,4660.999817,0.208
ZAF,MAIZE,TONNE_HA,1994,2.848101377,0.208
ZAF,SOYBEAN,THND_HA,1994,65.0,0.208
ZAF,MAIZE,THND_TONNE,1994,13275.0,0.208
ZAF,SOYBEAN,TONNE_HA,1994,0.900492331,0.208
ZAF,RICE,TONNE_HA,1995,2.0,0.633
ZAF,WHEAT,TONNE_HA,1995,1.450476885,0.633
ZAF,RICE,THND_TONNE,1995,2.0,0.633
ZAF,RICE,THND_HA,1995,1.0,0.633
ZAF,WHEAT,THND_HA,1995,1363.000004,0.633
ZAF,WHEAT,THND_TONNE,1995,1977.0,0.633
ZAF,SOYBEAN,THND_TONNE,1995,80.0,0.633
ZAF,MAIZE,THND_HA,1995,3525.999856,0.633
ZAF,MAIZE,TONNE_HA,1995,1.380034089,0.633
ZAF,SOYBEAN,THND_HA,1995,68.0,0.633
ZAF,MAIZE,THND_TONNE,1995,4866.0,0.633
ZAF,SOYBEAN,TONNE_HA,1995,1.176470588,0.633
ZAF,RICE,TONNE_HA,1996,2.0,-0.15
ZAF,WHEAT,TONNE_HA,1996,2.095826864,-0.15
ZAF,RICE,THND_TONNE,1996,2.0,-0.15
ZAF,RICE,THND_HA,1996,1.0,-0.15
ZAF,WHEAT,THND_HA,1996,1294.000018,-0.15
ZAF,WHEAT,THND_TONNE,1996,2712.0,-0.15
ZAF,SOYBEAN,THND_TONNE,1996,120.0,-0.15
ZAF,MAIZE,THND_HA,1996,3760.999907,-0.15
ZAF,MAIZE,TONNE_HA,1996,2.704334021,-0.15
ZAF,SOYBEAN,THND_HA,1996,87.0,-0.15
ZAF,MAIZE,THND_TONNE,1996,10171.0,-0.15
ZAF,SOYBEAN,TONNE_HA,1996,1.379310345,-0.15
ZAF,RICE,TONNE_HA,1997,2.0,0.219
ZAF,WHEAT,TONNE_HA,1997,1.757597685,0.219
ZAF,RICE,THND_TONNE,1997,2.0,0.219
ZAF,RICE,THND_HA,1997,1.0,0.219
ZAF,WHEAT,THND_HA,1997,1382.0,0.219
ZAF,WHEAT,THND_TONNE,1997,2429.0,0.219
ZAF,SOYBEAN,THND_TONNE,1997,201.0,0.219
ZAF,MAIZE,THND_HA,1997,4022.999856,0.219
ZAF,MAIZE,TONNE_HA,1997,2.519512892,0.219
ZAF,SOYBEAN,THND_HA,1997,125.0,0.219
ZAF,MAIZE,THND_TONNE,1997,10136.0,0.219
ZAF,SOYBEAN,TONNE_HA,1997,1.608,0.219
ZAF,RICE,TONNE_HA,1998,2.0,0.825
ZAF,WHEAT,TONNE_HA,1998,2.529411793,0.825
ZAF,RICE,THND_TONNE,1998,2.0,0.825
ZAF,RICE,THND_HA,1998,1.0,0.825
ZAF,WHEAT,THND_HA,1998,747.9999917,0.825
ZAF,WHEAT,THND_TONNE,1998,1892.0,0.825
ZAF,SOYBEAN,THND_TONNE,1998,201.0,0.825
ZAF,MAIZE,THND_HA,1998,3560.000171,0.825
ZAF,MAIZE,TONNE_HA,1998,2.160954952,0.825
ZAF,SOYBEAN,THND_HA,1998,130.5,0.825
ZAF,MAIZE,THND_TONNE,1998,7693.0,0.825
ZAF,SOYBEAN,TONNE_HA,1998,1.540229885,0.825
ZAF,RICE,TONNE_HA,1999,2.000999928,1.096
ZAF,WHEAT,TONNE_HA,1999,2.402507067,1.096
ZAF,RICE,THND_TONNE,1999,2.001,1.096
ZAF,RICE,THND_HA,1999,1.000000036,1.096
ZAF,WHEAT,THND_HA,1999,717.9999692,1.096
ZAF,WHEAT,THND_TONNE,1999,1725.0,1.096
ZAF,SOYBEAN,THND_TONNE,1999,175.0,1.096
ZAF,MAIZE,THND_HA,1999,3567.000066,1.096
ZAF,MAIZE,TONNE_HA,1999,2.233249187,1.096
ZAF,SOYBEAN,THND_HA,1999,93.78700256,1.096
ZAF,MAIZE,THND_TONNE,1999,7966.0,1.096
ZAF,SOYBEAN,TONNE_HA,1999,1.865930195,1.096
ZAF,RICE,TONNE_HA,2000,2.000999928,0.271
ZAF,WHEAT,TONNE_HA,2000,2.843091249,0.271
ZAF,RICE,THND_TONNE,2000,2.001,0.271
ZAF,RICE,THND_HA,2000,1.000000036,0.271
ZAF,WHEAT,THND_HA,2000,854.0000257,0.271
ZAF,WHEAT,THND_TONNE,2000,2428.0,0.271
ZAF,SOYBEAN,THND_TONNE,2000,149.0,0.271
ZAF,MAIZE,THND_HA,2000,3812.999997,0.271
ZAF,MAIZE,TONNE_HA,2000,2.997901917,0.271
ZAF,SOYBEAN,THND_HA,2000,134.1499939,0.271
ZAF,MAIZE,THND_TONNE,2000,11431.0,0.271
ZAF,SOYBEAN,TONNE_HA,2000,1.110697032,0.271
ZAF,RICE,TONNE_HA,2001,2.000999928,0.516
ZAF,WHEAT,TONNE_HA,2001,2.611053228,0.516
ZAF,RICE,THND_TONNE,2001,2.001,0.516
ZAF,RICE,THND_HA,2001,1.000000036,0.516
ZAF,WHEAT,THND_HA,2001,958.9999824,0.516
ZAF,WHEAT,THND_TONNE,2001,2504.0,0.516
ZAF,SOYBEAN,THND_TONNE,2001,210.0,0.516
ZAF,MAIZE,THND_HA,2001,3222.999963,0.516
ZAF,MAIZE,TONNE_HA,2001,2.411417961,0.516
ZAF,SOYBEAN,THND_HA,2001,124.1500015,0.516
ZAF,MAIZE,THND_TONNE,2001,7772.0,0.516
ZAF,SOYBEAN,TONNE_HA,2001,1.691502194,0.516
ZAF,RICE,TONNE_HA,2002,2.000999928,0.453
ZAF,WHEAT,TONNE_HA,2002,2.590860844,0.453
ZAF,RICE,THND_TONNE,2002,2.001,0.453
ZAF,RICE,THND_HA,2002,1.000000036,0.453
ZAF,WHEAT,THND_HA,2002,940.9999792,0.453
ZAF,WHEAT,THND_TONNE,2002,2438.0,0.453
ZAF,SOYBEAN,THND_TONNE,2002,202.0,0.453
ZAF,MAIZE,THND_HA,2002,3533.000087,0.453
ZAF,MAIZE,TONNE_HA,2002,2.851967096,0.453
ZAF,SOYBEAN,THND_HA,2002,100.0,0.453
ZAF,MAIZE,THND_TONNE,2002,10076.0,0.453
ZAF,SOYBEAN,TONNE_HA,2002,2.02,0.453
ZAF,RICE,TONNE_HA,2003,2.000999928,0.791
ZAF,WHEAT,TONNE_HA,2003,2.068181753,0.791
ZAF,RICE,THND_TONNE,2003,2.001,0.791
ZAF,RICE,THND_HA,2003,1.000000036,0.791
ZAF,WHEAT,THND_HA,2003,748.0000235,0.791
ZAF,WHEAT,THND_TONNE,2003,1547.0,0.791
ZAF,SOYBEAN,THND_TONNE,2003,137.0,0.791
ZAF,MAIZE,THND_HA,2003,3650.999858,0.791
ZAF,MAIZE,TONNE_HA,2003,2.658175945,0.791
ZAF,SOYBEAN,THND_HA,2003,150.0,0.791
ZAF,MAIZE,THND_TONNE,2003,9705.0,0.791
ZAF,SOYBEAN,TONNE_HA,2003,0.913333333,0.791
ZAF,RICE,TONNE_HA,2004,2.000999928,0.874
ZAF,WHEAT,TONNE_HA,2004,2.024096489,0.874
ZAF,RICE,THND_TONNE,2004,2.001,0.874
ZAF,RICE,THND_HA,2004,1.000000036,0.874
ZAF,WHEAT,THND_HA,2004,829.9999576,0.874
ZAF,WHEAT,THND_TONNE,2004,1680.0,0.874
ZAF,SOYBEAN,THND_TONNE,2004,220.0,0.874
ZAF,MAIZE,THND_HA,2004,3204.00005,0.874
ZAF,MAIZE,TONNE_HA,2004,3.03058672,0.874
ZAF,SOYBEAN,THND_HA,2004,200.0,0.874
ZAF,MAIZE,THND_TONNE,2004,9710.0,0.874
ZAF,SOYBEAN,TONNE_HA,2004,1.1,0.874
ZAF,RICE,TONNE_HA,2005,2.000999928,1.031
ZAF,WHEAT,TONNE_HA,2005,2.366459608,1.031
ZAF,RICE,THND_TONNE,2005,2.001,1.031
ZAF,RICE,THND_HA,2005,1.000000036,1.031
ZAF,WHEAT,THND_HA,2005,805.0000065,1.031
ZAF,WHEAT,THND_TONNE,2005,1905.0,1.031
ZAF,SOYBEAN,THND_TONNE,2005,273.0,1.031
ZAF,MAIZE,THND_HA,2005,3223.000017,1.031
ZAF,MAIZE,TONNE_HA,2005,3.635122538,1.031
ZAF,SOYBEAN,THND_HA,2005,240.0,1.031
ZAF,MAIZE,THND_TONNE,2005,11716.0,1.031
ZAF,SOYBEAN,TONNE_HA,2005,1.1375,1.031
ZAF,RICE,TONNE_HA,2006,2.000999928,0.361
ZAF,WHEAT,TONNE_HA,2006,2.751633883,0.361
ZAF,RICE,THND_TONNE,2006,2.001,0.361
ZAF,RICE,THND_HA,2006,1.000000036,0.361
ZAF,WHEAT,THND_HA,2006,765.000029,0.361
ZAF,WHEAT,THND_TONNE,2006,2105.0,0.361
ZAF,SOYBEAN,THND_TONNE,2006,424.0,0.361
ZAF,MAIZE,THND_HA,2006,2031.999958,0.361
ZAF,MAIZE,TONNE_HA,2006,3.412893772,0.361
ZAF,SOYBEAN,THND_HA,2006,200.0,0.361
ZAF,MAIZE,THND_TONNE,2006,6935.0,0.361
ZAF,SOYBEAN,TONNE_HA,2006,2.12,0.361
ZAF,RICE,TONNE_HA,2007,2.000999928,0.721
ZAF,WHEAT,TONNE_HA,2007,3.014240503,0.721
ZAF,RICE,THND_TONNE,2007,2.001,0.721
ZAF,RICE,THND_HA,2007,1.000000036,0.721
ZAF,WHEAT,THND_HA,2007,632.0000006,0.721
ZAF,WHEAT,THND_TONNE,2007,1905.0,0.721
ZAF,SOYBEAN,THND_TONNE,2007,205.0,0.721
ZAF,MAIZE,THND_HA,2007,2896.999894,0.721
ZAF,MAIZE,TONNE_HA,2007,2.533310413,0.721
ZAF,SOYBEAN,THND_HA,2007,205.0,0.721
ZAF,MAIZE,THND_TONNE,2007,7339.0,0.721
ZAF,SOYBEAN,TONNE_HA,2007,1.0,0.721
ZAF,RICE,TONNE_HA,2008,2.000999928,0.575
ZAF,WHEAT,TONNE_HA,2008,2.903743267,0.575
ZAF,RICE,THND_TONNE,2008,2.001,0.575
ZAF,RICE,THND_HA,2008,1.000000036,0.575
ZAF,WHEAT,THND_HA,2008,748.0000125,0.575
ZAF,WHEAT,THND_TONNE,2008,2172.0,0.575
ZAF,SOYBEAN,THND_TONNE,2008,282.0,0.575
ZAF,MAIZE,THND_HA,2008,3296.999999,0.575
ZAF,MAIZE,TONNE_HA,2008,3.992741585,0.575
ZAF,SOYBEAN,THND_HA,2008,250.0,0.575
ZAF,MAIZE,THND_TONNE,2008,13164.069,0.575
ZAF,SOYBEAN,TONNE_HA,2008,1.128,0.575
ZAF,RICE,TONNE_HA,2009,2.000999928,0.662
ZAF,WHEAT,TONNE_HA,2009,3.059098005,0.662
ZAF,RICE,THND_TONNE,2009,2.001,0.662
ZAF,RICE,THND_HA,2009,1.000000036,0.662
ZAF,WHEAT,THND_HA,2009,642.9999943,0.662
ZAF,WHEAT,THND_TONNE,2009,1967.0,0.662
ZAF,SOYBEAN,THND_TONNE,2009,516.0,0.662
ZAF,MAIZE,THND_HA,2009,2896.000129,0.662
ZAF,MAIZE,TONNE_HA,2009,4.339295387,0.662
ZAF,SOYBEAN,THND_HA,2009,311.0,0.662
ZAF,MAIZE,THND_TONNE,2009,12566.6,0.662
ZAF,SOYBEAN,TONNE_HA,2009,1.659163987,0.662
ZAF,RICE,TONNE_HA,2010,2.000999928,1.083
ZAF,WHEAT,TONNE_HA,2010,2.573476791,1.083
ZAF,RICE,THND_TONNE,2010,2.001,1.083
ZAF,RICE,THND_HA,2010,1.000000036,1.083
ZAF,WHEAT,THND_HA,2010,557.9999807,1.083
